Entity_1	Entity_2	Predicted_class
diarrhea	RNA	no_relation
diarrhea	RNA	no_relation
diarrhea	food	no_relation
diarrhea	ONE	no_relation
diarrhea	RNA	effect
diarrhea	antigen	effect
diarrhea	Lin	effect
diarrhea	RNA	no_relation
diarrhea	antigen	no_relation
diarrhea	Lin	no_relation
RNA	diarrhea	no_relation
antigen	diarrhea	no_relation
diarrhea	Lin	no_relation
RNA	diarrhea	effect
antigen	diarrhea	effect
diarrhea	Lin	effect
RNA	diarrhea	no_relation
antigen	diarrhea	no_relation
diarrhea	Lin	no_relation
disease	antivirals	effect
disease	drugs	no_relation
disease	fluoxetine	no_relation
disease	salmeterol xinafoate	no_relation
disease	inhibitors	effect
disease	RNA	no_relation
disease	RNA	no_relation
disease	inhibitors	no_relation
disease	inhibitors	no_relation
disease	RNA	no_relation
disease	RNA	effect
disease	pathway	effect
dengue disease	antivirals	effect
dengue disease	drugs	no_relation
dengue disease	fluoxetine	no_relation
dengue disease	salmeterol xinafoate	no_relation
dengue disease	inhibitors	effect
dengue disease	RNA	no_relation
dengue disease	inhibitors	no_relation
dengue disease	inhibitors	no_relation
dengue disease	RNA	no_relation
dengue disease	pathway	effect
antivirals	disease	no_relation
disease	drugs	no_relation
disease	fluoxetine	no_relation
disease	salmeterol xinafoate	no_relation
disease	inhibitors	effect
disease	RNA	no_relation
disease	RNA	no_relation
disease	inhibitors	no_relation
disease	inhibitors	no_relation
disease	RNA	no_relation
disease	RNA	no_relation
disease	pathway	effect
antivirals	Japanese encephalitis	no_relation
drugs	Japanese encephalitis	effect
fluoxetine	Japanese encephalitis	no_relation
salmeterol xinafoate	Japanese encephalitis	no_relation
inhibitors	Japanese encephalitis	no_relation
RNA	Japanese encephalitis	no_relation
Japanese encephalitis	RNA	no_relation
Japanese encephalitis	inhibitors	no_relation
Japanese encephalitis	inhibitors	no_relation
Japanese encephalitis	RNA	no_relation
Japanese encephalitis	RNA	no_relation
Aurintricarboxylic Acid	Influenza	no_relation
Inhibitor	Influenza	no_relation
Influenza	antiviral	effect
Influenza	drugs	effect
antiviral	influenza	effect
influenza	drugs	effect
aurintricarboxylic acid	influenza	no_relation
inhibitor	influenza	no_relation
nucleic acid	influenza	no_relation
influenza	neutral red	no_relation
influenza	Electron	no_relation
influenza	amantadine	effect
influenza	drug	effect
aurintricarboxylic acid	influenza	effect
inhibitor	influenza	no_relation
nucleic acid	influenza	no_relation
neutral red	influenza	no_relation
Electron	influenza	effect
amantadine	influenza	effect
drug	influenza	no_relation
interferon	Dengue fever	no_relation
interferon	Dengue fever	no_relation
pathway	Dengue fever	effect
antiviral	Dengue fever	no_relation
antiviral	Dengue fever	effect
Dengue fever	mRNA	no_relation
Dengue fever	inhibitor	no_relation
interferon	dengue fever	no_relation
interferon	dengue fever	no_relation
pathway	dengue fever	effect
antiviral	dengue fever	no_relation
antiviral	dengue fever	effect
dengue fever	mRNA	effect
dengue fever	inhibitor	effect
glycans	influenza	no_relation
carbohydrate	influenza	no_relation
antigens	influenza	effect
glycans	influenza	no_relation
carbohydrate	influenza	no_relation
antigen	influenza	no_relation
antigens	influenza	no_relation
syndrome	role	effect
syndrome	light	no_relation
syndrome	role	effect
syndrome	light	no_relation
COPD	ONE	effect
asthma	ONE	effect
influenza	ONE	effect
COPD	ONE	effect
asthma	ONE	effect
Epitope	Influenza	effect
Protein	Influenza	effect
influenza	protein	effect
influenza	peptide	effect
influenza	peptides	effect
influenza	epitope	effect
influenza	epitope	effect
influenza	epitope	effect
influenza	peptide	effect
influenza	epitope	effect
influenza	epitope	effect
influenza	protein	no_relation
influenza	peptide	no_relation
influenza	peptides	no_relation
influenza	epitope	no_relation
influenza	epitope	no_relation
influenza	epitope	effect
influenza	peptide	no_relation
influenza	epitope	no_relation
influenza	epitope	no_relation
protein	influenza	no_relation
peptide	influenza	no_relation
peptides	influenza	no_relation
epitope	influenza	no_relation
epitope	influenza	effect
influenza	epitope	effect
influenza	peptide	no_relation
influenza	epitope	no_relation
influenza	epitope	no_relation
Iron	Coccidiosis	no_relation
iron	Coccidiosis	no_relation
iron	Coccidiosis	no_relation
Coccidiosis	iron	no_relation
Coccidiosis	iron	no_relation
iron	coccidiosis	no_relation
coccidiosis	iron	effect
coccidiosis	iron	effect
coccidiosis	iron	effect
coccidiosis	iron	effect
iron	anaemia	no_relation
iron	anaemia	effect
iron	anaemia	effect
iron	anaemia	effect
iron	anaemia	effect
iron	anaemia	no_relation
iron	anaemia	effect
iron	anaemia	no_relation
iron	anaemia	effect
iron	anaemia	effect
Infectious disease	nucleic acid	no_relation
Medicine	Infectious Disease	effect
Medicine	Disease	no_relation
viral infection	antiviral	no_relation
viral infection	role	no_relation
antiviral	viral infection	no_relation
viral infection	role	no_relation
Molecules	cancer	no_relation
cancer	drug	effect
cancer	molecule	effect
cancer	amino acid	effect
cancer	peptide	effect
cancer	peptides	effect
cancer	peptide	effect
cancer	mannose	effect
cancer	mannose	effect
cancer	phosphate group	effect
cancer	mannose	effect
proteins	polycystic kidney disease	no_relation
role	polycystic kidney disease	no_relation
proteins	polycystic kidney disease	no_relation
proteins	polycystic kidney disease	no_relation
polycystic kidney disease	protein	no_relation
role	heart disease	no_relation
pathway	heart disease	no_relation
proteins	heart disease	effect
collagen	heart disease	no_relation
heart disease	home	no_relation
trypsin	acute pancreatitis	no_relation
acute pancreatitis	trypsin	no_relation
acute pancreatitis	amino acids	no_relation
acute pancreatitis	trypsin	no_relation
trypsin	pancreatitis	no_relation
trypsin	pancreatitis	effect
pancreatitis	amino acids	no_relation
pancreatitis	trypsin	no_relation
trypsin	pancreatitis	no_relation
trypsin	pancreatitis	no_relation
amino acids	pancreatitis	no_relation
trypsin	pancreatitis	no_relation
analgesic	arthritis	no_relation
arthritis	Molecules	no_relation
abdominal aortic aneurysm	molecule	no_relation
Virus Infection	Proteins	effect
Chloroquine	SARS	no_relation
inhibitor	SARS	effect
chloroquine	SARS-CoV infection	no_relation
antiviral	SARS-CoV infection	no_relation
SARS-CoV infection	drug	effect
SARS-CoV infection	chloroquine	no_relation
SARS-CoV infection	drug	effect
chloroquine	SARS	no_relation
antiviral	SARS	no_relation
drug	SARS	no_relation
chloroquine	SARS	no_relation
drug	SARS	no_relation
Chloroquine	SARS	no_relation
SARS	chloroquine	effect
SARS	antiviral	effect
Chloroquine	SARS	effect
chloroquine	SARS	effect
SARS	antiviral	effect
infectious disease	manage	no_relation
Ebola virus disease	manage	no_relation
Middle East respiratory syndrome	manage	no_relation
influenza	nanoparticles	effect
influenza	antigen	effect
influenza	RNA	effect
influenza	RNA	effect
influenza	mRNA	effect
influenza	rRNA	effect
influenza	mRNA	effect
influenza	antisense oligonucleotide	effect
influenza	protein	no_relation
RNA	ORF	effect
ORF	RNA	effect
ORF	mRNA	effect
ORF	rRNA	effect
ORF	mRNA	no_relation
ORF	rRNA	no_relation
ORF	antisense oligonucleotide	no_relation
ORF	protein	no_relation
RNA	ORF	no_relation
ORF	RNA	effect
ORF	mRNA	effect
ORF	rRNA	effect
ORF	mRNA	no_relation
ORF	antisense oligonucleotide	no_relation
ORF	protein	no_relation
diarrhea	protein	effect
diarrhea	DNA	effect
diarrhea	protein	effect
diarrhea	DNA	effect
diarrhea	toxin	effect
pseudomembranous colitis	protein	effect
pseudomembranous colitis	DNA	effect
pseudomembranous colitis	DNA	effect
pseudomembranous colitis	toxin	effect
pertussis	ARI	effect
measles	ARI	effect
BMC	avian influenza	effect
syndrome	proteins	effect
syndrome	proteins	no_relation
syndrome	protein	no_relation
syndrome	proteins	no_relation
syndrome	antigens	no_relation
syndrome	protein	no_relation
syndrome	antigens	no_relation
syndrome	antigens	no_relation
syndrome	proteins	no_relation
syndrome	proteins	no_relation
viral disease	proteins	effect
viral disease	protein	effect
viral disease	proteins	effect
viral disease	antigens	effect
viral disease	protein	effect
viral disease	antigens	effect
viral disease	antigens	effect
viral disease	proteins	effect
viral disease	proteins	effect
stomatitis	proteins	no_relation
stomatitis	protein	no_relation
stomatitis	proteins	no_relation
stomatitis	antigens	no_relation
stomatitis	protein	no_relation
stomatitis	antigens	no_relation
stomatitis	antigens	no_relation
stomatitis	proteins	no_relation
stomatitis	proteins	no_relation
influenza	proteins	no_relation
influenza	protein	no_relation
influenza	proteins	no_relation
influenza	antigens	no_relation
influenza	protein	no_relation
influenza	antigens	no_relation
influenza	antigens	no_relation
influenza	proteins	effect
influenza	proteins	effect
DNA	severe acute respiratory syndrome	effect
severe acute respiratory syndrome	DNA	no_relation
severe acute respiratory syndrome	RNA	no_relation
severe acute respiratory syndrome	role	effect
severe acute respiratory syndrome	DNA	no_relation
severe acute respiratory syndrome	DNA	no_relation
DNA	SARS-CoV infection	effect
DNA	SARS-CoV infection	effect
RNA	SARS-CoV infection	effect
role	SARS-CoV infection	effect
SARS-CoV infection	DNA	no_relation
SARS-CoV infection	DNA	no_relation
antigens	colon cancer	no_relation
antigen	colon cancer	no_relation
antigens	cancer	no_relation
antigen	cancer	no_relation
proteins	influenza	effect
influenza	protein	no_relation
influenza	fatty acids	effect
influenza	cysteine	no_relation
influenza	role	effect
influenza	antiviral	effect
influenza	cysteine	no_relation
influenza	proteins	no_relation
influenza	protein	no_relation
influenza	protein	no_relation
influenza	role	no_relation
influenza	17-octadecynoic acid	no_relation
influenza	inhibitor	no_relation
influenza	2-bromopalmitic acid	no_relation
influenza	cysteine	no_relation
influenza	lost	no_relation
influenza	Role	no_relation
constipation	aids	no_relation
constipation	food	no_relation
constipation	light	effect
gastrointestinal disorder	aids	effect
gastrointestinal disorder	food	effect
gastrointestinal disorder	light	effect
constipation	aids	no_relation
constipation	food	no_relation
constipation	light	effect
aids	constipation	effect
food	constipation	effect
constipation	light	effect
aids	constipation	no_relation
light	constipation	no_relation
Sodium	long QT syndrome	effect
proteins	long QT syndrome	no_relation
ion	long QT syndrome	no_relation
sodium	long QT syndrome	no_relation
proteins	long QT syndrome	effect
long QT syndrome	proteins	effect
long QT syndrome	sodium	effect
thrombocytopenia	protein	no_relation
leukopenia	protein	no_relation
human granulocytic anaplasmosis	protein	no_relation
Access	avian influenza	no_relation
Access	influenza	no_relation
BMC	SARS	no_relation
SARS	nucleic acid	effect
role	SARS	effect
syndrome	protein	no_relation
syndrome	protein	effect
syndrome	protein	no_relation
syndrome	RNA	no_relation
syndrome	antiviral	no_relation
syndrome	antiviral	no_relation
encephalomyelitis	Matrine	no_relation
encephalomyelitis	quinolizidine alkaloid	no_relation
encephalomyelitis	dexamethasone	no_relation
encephalomyelitis	Evans Blue	no_relation
encephalomyelitis	collagen	no_relation
encephalomyelitis	protein	no_relation
encephalomyelitis	inhibitors	no_relation
encephalomyelitis	inhibitors	no_relation
multiple sclerosis	Matrine	effect
multiple sclerosis	quinolizidine alkaloid	effect
multiple sclerosis	dexamethasone	effect
multiple sclerosis	Evans Blue	effect
multiple sclerosis	collagen	effect
multiple sclerosis	protein	effect
multiple sclerosis	inhibitors	effect
multiple sclerosis	inhibitors	no_relation
cancer	elements	no_relation
cancer	ligand	no_relation
cancer	drugs	no_relation
elements	cancer	no_relation
ligand	cancer	no_relation
cancer	drugs	no_relation
elements	cancer	no_relation
ligand	cancer	no_relation
cancer	drugs	no_relation
elements	cancer	no_relation
ligand	cancer	no_relation
cancer	drugs	no_relation
colorectal cancer	role	no_relation
colorectal cancer	role	effect
colorectal cancer	role	effect
cancer	role	no_relation
cancer	role	effect
role	colorectal cancer	no_relation
role	colorectal cancer	no_relation
role	cancer	no_relation
Influenza	angiotensin II	effect
Influenza	role	effect
Influenza	protein	effect
Influenza	RNA	effect
Influenza	double-stranded RNA	effect
Influenza	lipopolysaccharide	effect
Influenza	lipoteichoic acid	effect
pneumonia	angiotensin II	effect
pneumonia	role	effect
pneumonia	protein	effect
pneumonia	RNA	effect
pneumonia	double-stranded RNA	effect
pneumonia	lipopolysaccharide	effect
pneumonia	lipoteichoic acid	effect
syndrome	angiotensin II	effect
syndrome	role	effect
syndrome	protein	effect
syndrome	RNA	effect
syndrome	double-stranded RNA	effect
syndrome	lipopolysaccharide	effect
syndrome	lipoteichoic acid	effect
angiotensin II	ARDS	effect
role	ARDS	effect
ARDS	protein	effect
ARDS	RNA	effect
ARDS	double-stranded RNA	effect
ARDS	lipopolysaccharide	effect
ARDS	lipoteichoic acid	effect
angiotensin II	avian influenza	effect
role	avian influenza	no_relation
avian influenza	protein	no_relation
avian influenza	RNA	no_relation
avian influenza	double-stranded RNA	no_relation
avian influenza	lipopolysaccharide	no_relation
avian influenza	lipoteichoic acid	no_relation
angiotensin II	avian influenza	effect
role	avian influenza	no_relation
avian influenza	protein	effect
avian influenza	RNA	effect
avian influenza	double-stranded RNA	no_relation
avian influenza	lipopolysaccharide	effect
avian influenza	lipoteichoic acid	effect
angiotensin II	pneumonia	no_relation
role	pneumonia	no_relation
protein	pneumonia	no_relation
RNA	pneumonia	no_relation
double-stranded RNA	pneumonia	no_relation
lipopolysaccharide	pneumonia	no_relation
lipoteichoic acid	pneumonia	no_relation
angiotensin II	virus infection	effect
role	virus infection	no_relation
protein	virus infection	no_relation
RNA	virus infection	no_relation
double-stranded RNA	virus infection	no_relation
lipopolysaccharide	virus infection	no_relation
lipoteichoic acid	virus infection	no_relation
angiotensin II	ARDS	effect
role	ARDS	no_relation
protein	ARDS	no_relation
RNA	ARDS	no_relation
double-stranded RNA	ARDS	no_relation
lipopolysaccharide	ARDS	no_relation
lipoteichoic acid	ARDS	no_relation
syndrome	DNA	effect
syndrome	amino acids	effect
syndrome	amino acids	effect
syndrome	protein	effect
syndrome	protein	effect
syndrome	DNA	effect
syndrome	DNA	effect
syndrome	DNA	effect
syndrome	DNA	effect
syndrome	DNA	effect
syndrome	amino acids	no_relation
syndrome	protein	no_relation
diarrhea	RNA	no_relation
diarrhea	nucleotide	no_relation
RNA	diarrhea	no_relation
diarrhea	RNA	effect
diarrhea	amino acid	effect
RNA	gastroenteritis	effect
gastroenteritis	RNA	effect
gastroenteritis	amino acid	effect
RNA	encephalitis	no_relation
encephalitis	RNA	effect
encephalitis	amino acid	effect
RNA	encephalitis	no_relation
encephalitis	RNA	effect
encephalitis	amino acid	effect
disease	drugs	no_relation
disease	drugs	effect
disease	drugs	no_relation
disease	drugs	no_relation
disease	antimicrobial	effect
disease	drugs	effect
disease	drugs	effect
disease	carriers	effect
influenza	drugs	no_relation
influenza	antimicrobial	effect
influenza	drugs	effect
influenza	drugs	no_relation
influenza	carriers	no_relation
drugs	disease	no_relation
antimicrobial	disease	effect
drugs	disease	effect
drugs	disease	no_relation
carriers	disease	no_relation
disease	antimicrobial	no_relation
Syndrome	Protein	no_relation
syndrome	proteins	no_relation
syndrome	proteins	no_relation
syndrome	electron	no_relation
syndrome	pathway	effect
syndrome	pathway	effect
infectious disease	proteins	effect
infectious disease	proteins	effect
infectious disease	electron	effect
infectious disease	pathway	effect
infectious disease	pathway	effect
syndrome	proteins	effect
syndrome	proteins	effect
syndrome	electron	effect
syndrome	pathway	effect
syndrome	pathway	effect
syndrome	RNA	effect
syndrome	lactate	effect
syndrome	PAMs	effect
syndrome	RNA	effect
syndrome	lactate	effect
syndrome	PAMs	effect
diarrhea	nucleotide	no_relation
Influenza	Cohort	no_relation
virus infection	interferon	effect
influenza	interferon	effect
influenza	interferon	effect
interferon	Influenza	effect
peritonitis	peptides	effect
peritonitis	protein	no_relation
peritonitis	antiviral	no_relation
disease	peptides	effect
disease	protein	no_relation
disease	antiviral	no_relation
protein	influenza	no_relation
influenza	sialic acid	no_relation
protein	influenza	no_relation
sialic acid	influenza	no_relation
protein	influenza	no_relation
sialic acid	influenza	effect
protein	influenza	no_relation
sialic acid	influenza	no_relation
peritonitis	cat	no_relation
disease	cat	effect
anemia	cat	no_relation
anemia	protein	no_relation
anemia	protein	no_relation
anemia	cat	no_relation
anemia	cat	no_relation
anemia	protein	no_relation
anemia	protein	no_relation
anemia	cat	no_relation
hemolytic anemia	cat	no_relation
hemolytic anemia	protein	no_relation
hemolytic anemia	protein	no_relation
hemolytic anemia	cat	no_relation
anemia	cat	no_relation
lymphopenia	cat	no_relation
lymphopenia	protein	no_relation
lymphopenia	cat	no_relation
lymphopenia	cat	no_relation
hyperbilirubinemia	cat	no_relation
hyperbilirubinemia	protein	no_relation
hyperbilirubinemia	protein	no_relation
hyperbilirubinemia	cat	no_relation
pericardial effusion	cat	effect
pericardial effusion	protein	effect
pericardial effusion	protein	effect
pericardial effusion	cat	effect
pericardial effusion	cat	effect
cat	lymphoma	effect
protein	lymphoma	effect
lymphoma	protein	no_relation
lymphoma	cat	effect
protein	peritonitis	effect
peritonitis	cat	effect
Plasmodium falciparum malaria	antigen	no_relation
Plasmodium falciparum malaria	CSA	no_relation
malaria	antigen	no_relation
malaria	CSA	no_relation
malaria	antigen	effect
malaria	CSA	effect
malaria	antigen	no_relation
malaria	CSA	no_relation
disulfide	virus infection	no_relation
acid	virus infection	no_relation
PHA	virus infection	no_relation
virus infection	role	effect
cluster	disease	effect
influenza	action	no_relation
influenza	Action	no_relation
influenza	Action	no_relation
measles	home	no_relation
measles	home	no_relation
measles	home	no_relation
measles	home	no_relation
rubella	home	effect
rubella	home	effect
camp	diphtheria	effect
diphtheria	camp	effect
light	rabies	effect
light	influenza	effect
light	rabies	effect
light	influenza	effect
disease	macromolecules	no_relation
disease	proteins	effect
disease	proteins	no_relation
disease	proteins	no_relation
Flavonoids	Osteonecrosis	no_relation
Osteonecrosis	Action	no_relation
osteonecrosis	flavonoid	effect
osteonecrosis	action	effect
flavonoid	thrombosis	no_relation
flavonoid	thrombosis	effect
thrombosis	action	no_relation
thrombosis	metabolite	no_relation
ORF	protein	no_relation
protein	ORF	effect
naphtalene	herpes simplex	effect
ligand	herpes simplex	effect
herpes simplex	naphtalene	effect
herpes simplex	action	no_relation
herpes simplex	DNA	no_relation
herpes simplex	antiviral	no_relation
herpes simplex	antiviral	no_relation
herpes simplex	drug	no_relation
ligands	SARS	effect
antiviral	SARS	effect
SARS	RNA	effect
SARS	DNA	effect
SARS	ligand	no_relation
SARS	DNA	no_relation
hepatitis C	RNA	effect
hepatitis C	DNA	effect
hepatitis C	ligand	no_relation
ligands	herpes simplex	effect
antiviral	herpes simplex	effect
RNA	herpes simplex	no_relation
DNA	herpes simplex	effect
herpes simplex	ligand	no_relation
herpes simplex	DNA	no_relation
Influenza	Antiviral	no_relation
antiviral	influenza	effect
influenza	proteins	no_relation
influenza	proteins	no_relation
influenza	antiviral	effect
influenza	NAI	effect
influenza	zanamivir	effect
influenza	proteins	effect
influenza	cholesterol	no_relation
influenza	cholesterol	no_relation
influenza	cholesterol	no_relation
proteins	influenza	no_relation
proteins	influenza	effect
antiviral	influenza	effect
NAI	influenza	effect
zanamivir	influenza	no_relation
proteins	influenza	effect
proteins	influenza	no_relation
proteins	influenza	effect
antiviral	influenza	effect
NAI	influenza	effect
zanamivir	influenza	effect
proteins	influenza	effect
influenza	cholesterol	no_relation
influenza	cholesterol	no_relation
influenza	cholesterol	no_relation
antiviral	virus infection	effect
proteins	virus infection	effect
proteins	virus infection	effect
antiviral	virus infection	effect
NAI	virus infection	effect
zanamivir	virus infection	effect
proteins	virus infection	effect
virus infection	cholesterol	no_relation
virus infection	cholesterol	no_relation
virus infection	cholesterol	no_relation
proteins	influenza	effect
proteins	influenza	effect
antiviral	influenza	effect
NAI	influenza	effect
zanamivir	influenza	effect
proteins	influenza	effect
cholesterol	influenza	effect
influenza	cholesterol	no_relation
proteins	influenza	no_relation
proteins	influenza	no_relation
antiviral	influenza	effect
NAI	influenza	effect
zanamivir	influenza	effect
proteins	influenza	effect
cholesterol	influenza	no_relation
influenza	cholesterol	no_relation
Respiratory failure	oxygen	no_relation
Respiratory failure	oxygen	effect
Respiratory failure	HPS	no_relation
Respiratory failure	face	no_relation
SARS	oxygen	effect
SARS	oxygen	effect
SARS	HPS	no_relation
avian influenza	oxygen	effect
avian influenza	oxygen	effect
avian influenza	HPS	effect
avian influenza	face	effect
influenza	oxygen	effect
influenza	oxygen	effect
influenza	HPS	effect
influenza	face	effect
Middle East Respiratory Syndrome	oxygen	effect
Middle East Respiratory Syndrome	oxygen	effect
Middle East Respiratory Syndrome	HPS	effect
Middle East Respiratory Syndrome	face	effect
oxygen	SARS	effect
SARS	oxygen	effect
SARS	HPS	effect
Age	disease	no_relation
disease	medicine	effect
Age	Disease	no_relation
Disease	medicine	effect
Age	otitis externa	no_relation
medicine	otitis externa	effect
Age	dermatitis	no_relation
medicine	dermatitis	effect
Age	eczema	no_relation
medicine	eczema	effect
Age	disease	effect
medicine	disease	effect
Age	disease	no_relation
medicine	disease	effect
Age	disease	no_relation
medicine	disease	effect
Age	otitis externa	no_relation
medicine	otitis externa	effect
Age	dermatitis	no_relation
medicine	dermatitis	effect
Age	eczema	no_relation
medicine	eczema	effect
Age	diarrhea	no_relation
medicine	diarrhea	effect
Age	disease	effect
medicine	disease	effect
Age	disease	no_relation
medicine	disease	no_relation
molecules	Cardiomyopathy	no_relation
Duchenne muscular dystrophy	protein	effect
Duchenne muscular dystrophy	calcium	effect
Duchenne muscular dystrophy	nitric oxide	no_relation
protein	cardiomyopathy	no_relation
cardiomyopathy	calcium	effect
cardiomyopathy	nitric oxide	no_relation
calcium	cardiomyopathy	effect
nitric oxide	cardiomyopathy	effect
calcium	disease	effect
nitric oxide	disease	effect
calcium	cardiomyopathy	effect
nitric oxide	cardiomyopathy	effect
hepatitis B	cluster	no_relation
hepatitis B	DNA	effect
influenza	Antigen	no_relation
influenza	Antigen	no_relation
influenza	Antigen	no_relation
Antigen	influenza	no_relation
chikungunya	RNA	effect
chikungunya	RNA	effect
disease	RNA	effect
disease	RNA	effect
virus infection	RNA	effect
virus infection	RNA	effect
disease	RNA	effect
disease	RNA	effect
Glycans	cancer	no_relation
lipids	cancer	no_relation
polysaccharide	cancer	no_relation
can	cancer	no_relation
glycan	cancer	no_relation
cancer	mannose	no_relation
cancer	amino acid	no_relation
cancer	glycan	no_relation
cancer	glycans	no_relation
cancer	ACCESS	no_relation
cancer	ONE	no_relation
Glycans	cancer	no_relation
lipids	cancer	no_relation
polysaccharide	cancer	no_relation
can	cancer	no_relation
glycan	cancer	no_relation
glycans	cancer	effect
cancer	mannose	no_relation
cancer	amino acid	no_relation
cancer	ACCESS	no_relation
cancer	ONE	no_relation
Glycans	cancer	no_relation
lipids	cancer	no_relation
polysaccharide	cancer	no_relation
can	cancer	no_relation
glycan	cancer	no_relation
mannose	cancer	no_relation
amino acid	cancer	no_relation
cancer	ACCESS	no_relation
cancer	ONE	no_relation
rhinitis	amino acid	effect
rhinitis	acid	effect
rhinitis	acid	effect
rhinitis	role	no_relation
rhinitis	amino acid	effect
rhinitis	acid	effect
rhinitis	acid	effect
rhinitis	role	no_relation
rhinitis	acid	effect
rhinitis	acid	effect
RNA	hepatitis C	no_relation
hepatitis C	ligands	effect
hepatitis C	RNA	effect
hepatitis C	aptamers	effect
hepatitis C	RNA	effect
hepatitis C	Core protein	effect
hepatitis C	RNA	effect
hepatitis C	RNA	effect
hepatitis C	RNA	effect
hepatitis C	RNA	effect
influenza	amino acids	effect
Glyceraldehyde-3-phosphate	SOD	effect
protein	SOD	effect
reactive oxygen species	SOD	effect
ascorbate	SOD	effect
superoxide	SOD	effect
Glyceraldehyde-3-phosphate	CAT	no_relation
protein	CAT	no_relation
reactive oxygen species	CAT	no_relation
ascorbate	CAT	no_relation
superoxide	CAT	no_relation
Glyceraldehyde-3-phosphate	SOD	no_relation
protein	SOD	no_relation
reactive oxygen species	SOD	no_relation
ascorbate	SOD	no_relation
superoxide	SOD	no_relation
Glyceraldehyde-3-phosphate	CAT	effect
protein	CAT	effect
reactive oxygen species	CAT	effect
ascorbate	CAT	effect
superoxide	CAT	effect
disease	PSA	effect
role	viral hepatitis	effect
viral hepatitis	effector	no_relation
viral hepatitis	protein	no_relation
viral hepatitis	mRNA	no_relation
viral hepatitis	role	effect
role	hepatitis	effect
hepatitis	effector	effect
hepatitis	protein	effect
hepatitis	role	effect
Food	cold	no_relation
Drug	cold	effect
Food	common cold	effect
Drug	common cold	effect
pneumonia	VOCs	effect
pneumonia	VOC	effect
bronchitis	RNA	effect
bronchitis	RNA	no_relation
bronchitis	RNA	effect
bronchitis	RNA	effect
Sialic acids	acute lymphoblastic leukaemia	no_relation
glycoproteins	acute lymphoblastic leukaemia	no_relation
sialic acids	acute lymphoblastic leukaemia	no_relation
ganglioside	acute lymphoblastic leukaemia	no_relation
drug	acute lymphoblastic leukaemia	no_relation
acute lymphoblastic leukaemia	luminal	no_relation
acute lymphoblastic leukaemia	acetyl	no_relation
diarrhea	RNA	effect
diarrhea	RNA	effect
diarrhea	RNA	no_relation
diarrhea	RNA	effect
diarrhea	RNA	effect
diarrhea	RNA	no_relation
diarrhea	RNA	no_relation
diarrhea	RNA	effect
diarrhea	RNA	no_relation
RNA	diarrhea	effect
diarrhea	RNA	effect
diarrhea	RNA	no_relation
RNA	diarrhea	effect
RNA	diarrhea	effect
diarrhea	RNA	no_relation
disease	antigen	effect
disease	protein	effect
disease	reagents	effect
antigen	yellow fever	effect
protein	yellow fever	no_relation
yellow fever	reagents	no_relation
stomatitis	protein	effect
stomatitis	protein	effect
stomatitis	antigen	no_relation
stomatitis	RNA	effect
protein	disease	effect
protein	disease	effect
disease	antigen	no_relation
disease	RNA	effect
peptide	influenza	effect
avian influenza	peptide	no_relation
avian influenza	protein	no_relation
avian influenza	lost	no_relation
influenza	peptide	no_relation
influenza	protein	no_relation
influenza	lost	no_relation
BMC	influenza	no_relation
Middle East Respiratory Syndrome	reagent	no_relation
Middle East Respiratory Syndrome	protein	no_relation
nucleotide	hypersensitivity	effect
stomatitis	glycoprotein	no_relation
rabies	glycoprotein	effect
stomatitis	glycoprotein	no_relation
stomatitis	tracer	no_relation
stomatitis	tracer	no_relation
stomatitis	tracer	no_relation
rabies	glycoprotein	effect
rabies	tracer	no_relation
rabies	tracer	no_relation
rabies	tracer	no_relation
proteins	hepatitis	effect
hepatitis	RNA	effect
hepatitis	proteins	no_relation
hepatitis	proteins	no_relation
hepatitis	RNA	effect
hepatitis	RNA	no_relation
hepatitis	pathway	no_relation
hepatitis	RNA	no_relation
hepatitis	pathway	effect
hepatitis	proteins	effect
hepatitis	proteins	effect
Melatonin	virus infection	effect
melatonin	disease	effect
nitric oxide	disease	no_relation
inhibitors	disease	no_relation
inhibitor	disease	no_relation
disease	reagent	no_relation
disease	nitroprusside	no_relation
melatonin	disease	effect
nitric oxide	disease	no_relation
inhibitors	disease	no_relation
inhibitor	disease	no_relation
disease	reagent	no_relation
disease	nitroprusside	no_relation
ribavirin	syndrome	effect
syndrome	antiviral	effect
syndrome	ribavirin	no_relation
syndrome	5-fluorouracil	effect
syndrome	amiloride	no_relation
syndrome	antiviral	no_relation
syndrome	mutagens	effect
syndrome	ribavirin	no_relation
syndrome	5-fluorouracil	no_relation
syndrome	antiviral	no_relation
syndrome	ribavirin	effect
syndrome	ribavirin	effect
syndrome	ribavirin	no_relation
syndrome	5-fluorouracil	effect
syndrome	ribavirin	effect
glycoprotein	cancer	effect
cancer	Polypeptide	effect
glycoprotein	gastric cancer	effect
Polypeptide	gastric cancer	effect
glycoprotein	gastric cancer	no_relation
Polypeptide	gastric cancer	effect
glycoprotein	gastric cancer	no_relation
Polypeptide	gastric cancer	effect
protein	gastric cancer	no_relation
mRNA	gastric cancer	no_relation
glycoprotein	gastric cancer	no_relation
Polypeptide	gastric cancer	no_relation
Chikungunya	antiviral	no_relation
glycoprotein	bronchitis	no_relation
bronchitis	glycoprotein	no_relation
disease	glycoprotein	effect
acids	thrush	effect
amino acids	thrush	no_relation
thrush	glycoprotein	no_relation
tuberculosis	Drug	no_relation
tuberculosis	drugs	effect
